CustomerID,Age,Gender,MaritalStatus,Education,Occupation,AnnualIncome,SpendingScore,MembershipStatus,OnlineActivityScore,TenureYears,PreferredChannel,FrequencyOfPurchase,AvgTransactionValue,Region,LoyaltyScore,ProductCategory,CouponUsageRate,SatisfactionRating
CUST0662,62,Male,Married,None,Retired,18748,30,Silver,69,1.5,Both,2,259.76,Central,56,Clothing,0.78,2
CUST0663,59,Female,Divorced,High School,Professional,41553,18,Platinum,47,31.6,Online,13,590.86,Central,12,Clothing,0.65,3
CUST0664,56,Female,Married,None,Student,131547,17,Silver,63,1.0,In-store,15,797.95,West,96,Home & Living,0.21,2
CUST0665,31,Male,Widowed,Bachelor's,Professional,75380,38,None,18,0.8,In-store,5,480.33,South,92,Groceries,0.37,3
CUST0666,48,Other,Widowed,PhD,Professional,59331,14,Platinum,66,0.5,In-store,3,795.37,Central,55,Beauty,0.01,2
CUST0667,22,Other,Married,Bachelor's,Self-employed,135617,87,Silver,81,4.3,Both,37,366.28,East,28,Groceries,0.69,1
CUST0668,52,Male,Widowed,None,Professional,54560,89,Platinum,72,4.9,In-store,37,939.37,East,89,Groceries,0.32,1
CUST0669,40,Male,Married,High School,Self-employed,68865,79,Silver,75,2.3,Online,37,538.59,East,4,Beauty,0.57,4
CUST0670,46,Female,Widowed,Master's,Unemployed,90910,56,Gold,4,3.8,In-store,3,599.99,North,90,Electronics,0.96,2
CUST0671,60,Male,Single,None,Self-employed,92986,22,Silver,66,7.8,In-store,35,41.05,North,36,Beauty,0.3,2
CUST0672,28,Other,Single,High School,Retired,25068,67,Platinum,10,8.5,Both,23,178.57,East,50,Electronics,0.99,4
CUST0673,35,Male,Single,PhD,Student,69460,56,None,93,15.8,Online,28,636.6,West,3,Books,0.63,5
CUST0674,64,Female,Divorced,Bachelor's,Unemployed,115766,19,None,67,8.7,Both,30,425.67,West,1,Electronics,0.24,2
CUST0675,29,Female,Divorced,Bachelor's,Unemployed,61418,57,None,68,4.2,Both,18,513.08,North,17,Clothing,0.44,2
CUST0676,26,Female,Single,Bachelor's,Retired,41206,44,Silver,0,1.0,Online,36,72.34,East,71,Clothing,0.74,2
CUST0677,27,Female,Divorced,PhD,Self-employed,143180,98,Gold,90,0.5,Both,33,835.79,West,62,Beauty,0.45,5
CUST0678,61,Female,Widowed,High School,Student,15287,35,Silver,91,0.3,Online,26,786.66,North,48,Clothing,0.07,1
CUST0679,34,Male,Married,PhD,Self-employed,37337,1,None,62,5.5,In-store,48,193.5,East,62,Clothing,0.17,4
CUST0680,55,Male,Married,Bachelor's,Professional,147233,52,Platinum,28,8.2,Online,40,637.99,South,69,Books,0.79,5
CUST0681,24,Male,Married,None,Self-employed,115667,85,None,81,3.6,Online,17,820.13,East,19,Clothing,0.65,3
CUST0682,63,Male,Single,Master's,Unemployed,105071,93,Platinum,11,0.3,Online,40,644.45,East,34,Home & Living,0.57,3
CUST0683,30,Female,Divorced,PhD,Student,113064,70,Gold,76,3.8,Both,7,317.29,Central,99,Home & Living,0.17,5
CUST0684,57,Other,Widowed,PhD,Self-employed,121511,37,Platinum,40,13.7,Online,8,659.55,Central,49,Home & Living,0.84,5
CUST0685,59,Male,Widowed,High School,Student,18178,65,Silver,1,4.6,Online,31,218.36,South,80,Electronics,0.96,1
CUST0686,26,Other,Single,High School,Student,46831,51,Silver,36,8.3,Online,12,325.07,South,47,Beauty,0.04,3
CUST0687,67,Male,Widowed,PhD,Professional,148248,1,Silver,44,8.1,In-store,48,247.67,East,91,Beauty,0.08,4
CUST0688,44,Male,Widowed,Bachelor's,Professional,118306,91,Platinum,79,13.5,Online,31,561.36,West,50,Groceries,0.88,2
CUST0689,19,Other,Widowed,Master's,Unemployed,127025,21,Silver,47,7.4,Both,44,117.14,South,89,Books,0.82,2
CUST0690,22,Female,Widowed,High School,Retired,105417,53,Silver,23,6.9,Online,19,933.98,East,26,Home & Living,0.62,1
CUST0691,46,Male,Divorced,Bachelor's,Student,26984,16,Silver,98,1.3,Online,10,340.18,North,56,Home & Living,0.94,1
CUST0692,54,Male,Widowed,None,Retired,104312,61,Gold,21,0.3,In-store,39,226.78,Central,78,Clothing,0.65,3
CUST0693,55,Male,Married,High School,Unemployed,98291,54,Platinum,99,3.6,Online,12,501.58,West,14,Home & Living,0.22,4
CUST0694,36,Other,Single,Bachelor's,Student,22135,40,Platinum,10,0.7,Both,20,284.23,East,78,Clothing,0.73,4
CUST0695,25,Female,Divorced,Bachelor's,Student,15320,26,None,57,16.4,Online,37,539.56,North,25,Clothing,0.65,5
CUST0696,65,Other,Widowed,Master's,Retired,103774,80,Platinum,45,1.7,Both,48,355.02,Central,100,Groceries,0.99,1
CUST0697,62,Other,Divorced,Master's,Self-employed,113071,92,Gold,28,9.6,In-store,41,140.75,North,4,Electronics,0.21,2
CUST0698,18,Female,Widowed,None,Professional,124863,65,Platinum,34,2.5,Online,7,273.24,East,79,Clothing,0.6,2
CUST0699,39,Other,Married,Bachelor's,Self-employed,56777,100,Gold,14,2.0,In-store,14,444.06,South,32,Clothing,0.78,3
CUST0700,69,Female,Single,Bachelor's,Retired,61250,74,Gold,59,13.7,Online,11,39.99,Central,82,Beauty,0.34,2
CUST0701,34,Male,Widowed,Master's,Professional,88034,64,Platinum,94,2.3,Both,7,772.94,North,78,Groceries,0.38,4
CUST0702,24,Female,Widowed,High School,Self-employed,119940,43,None,41,2.5,In-store,29,625.61,South,65,Clothing,0.89,4
CUST0703,42,Male,Widowed,High School,Professional,55130,17,Silver,42,0.6,Online,10,605.35,West,61,Books,0.4,1
CUST0704,62,Other,Widowed,PhD,Student,148609,59,Silver,79,5.6,Both,29,550.59,East,20,Electronics,0.62,3
CUST0705,21,Other,Single,Master's,Self-employed,30216,23,Platinum,73,1.7,In-store,9,594.41,East,74,Books,0.89,2
CUST0706,53,Male,Single,PhD,Professional,99149,7,Platinum,48,4.4,Online,36,935.31,Central,10,Home & Living,0.21,1
CUST0707,23,Other,Married,Master's,Professional,18009,44,Gold,63,4.5,In-store,48,18.48,North,88,Electronics,0.98,5
CUST0708,48,Female,Single,None,Professional,104904,53,Platinum,31,6.4,Online,10,57.32,West,34,Home & Living,0.7,5
CUST0709,36,Male,Widowed,Bachelor's,Self-employed,30029,71,Gold,63,6.8,Both,19,199.58,Central,61,Beauty,0.5,2
CUST0710,61,Other,Married,None,Unemployed,117171,79,None,1,3.6,Both,31,175.63,Central,92,Clothing,0.43,2
CUST0711,56,Male,Married,Master's,Self-employed,129456,34,Platinum,23,2.0,In-store,17,189.38,North,27,Groceries,0.95,2
CUST0712,44,Female,Married,Bachelor's,Retired,77559,46,Silver,86,9.1,In-store,9,675.22,West,40,Books,0.21,4
CUST0713,27,Female,Widowed,High School,Self-employed,79892,68,Silver,65,1.9,Online,45,464.89,North,65,Home & Living,0.31,2
CUST0714,43,Other,Divorced,High School,Professional,85409,78,Platinum,37,3.5,Both,33,991.86,East,33,Clothing,0.31,5
CUST0715,36,Female,Widowed,PhD,Student,48065,78,Gold,30,2.6,Online,34,234.62,South,68,Books,0.29,2
CUST0716,56,Male,Single,Master's,Self-employed,135544,16,Silver,25,9.7,Both,45,317.72,East,71,Books,0.47,3
CUST0717,20,Female,Single,Master's,Self-employed,122340,71,Gold,28,2.8,In-store,24,984.4,East,9,Beauty,0.99,5
CUST0718,62,Male,Widowed,High School,Professional,48783,96,Platinum,66,2.4,Online,9,833.44,Central,16,Beauty,0.89,3
CUST0719,30,Male,Widowed,None,Student,49152,19,Platinum,77,5.9,Online,7,475.1,East,5,Home & Living,0.33,5
CUST0720,67,Female,Married,Bachelor's,Student,73741,2,Silver,24,4.6,Both,16,559.05,West,98,Clothing,0.42,1
CUST0721,45,Other,Widowed,None,Retired,122049,10,Platinum,47,0.6,Both,19,844.75,East,23,Groceries,0.67,5
CUST0722,37,Female,Married,None,Self-employed,44092,50,None,64,3.5,Both,39,486.17,West,43,Home & Living,0.02,5
CUST0723,45,Male,Single,High School,Student,101483,81,None,52,6.6,In-store,6,213.96,North,89,Books,0.82,3
CUST0724,25,Male,Married,High School,Student,136585,12,Silver,66,24.2,Online,11,830.16,Central,57,Books,0.88,3
CUST0725,58,Female,Widowed,High School,Unemployed,74754,70,None,89,5.0,Both,12,542.39,West,51,Electronics,0.86,5
CUST0726,56,Other,Single,PhD,Unemployed,102592,22,Gold,17,2.3,In-store,42,161.51,East,13,Clothing,0.38,5
CUST0727,18,Other,Divorced,None,Student,109543,32,Silver,8,1.3,Both,13,510.53,Central,24,Electronics,0.46,4
CUST0728,20,Male,Married,Master's,Retired,58169,84,Silver,37,10.3,Online,12,419.07,Central,11,Beauty,0.01,1
CUST0729,30,Male,Single,Bachelor's,Student,69745,1,Gold,86,8.4,Both,21,878.07,West,52,Groceries,0.4,1
CUST0730,45,Other,Married,PhD,Professional,125168,54,None,20,1.3,Online,10,134.79,West,17,Home & Living,0.46,2
CUST0731,66,Female,Single,Master's,Self-employed,128985,58,None,64,1.1,In-store,20,876.46,South,37,Books,0.91,5
CUST0732,42,Male,Single,None,Retired,20543,70,None,20,6.3,In-store,36,517.09,South,13,Clothing,0.89,5
CUST0733,50,Male,Married,High School,Professional,36067,83,Silver,26,1.9,Both,28,410.32,Central,62,Books,0.97,5
CUST0734,55,Other,Divorced,None,Retired,66033,18,Silver,69,1.8,Online,24,170.35,South,91,Beauty,0.89,5
CUST0735,23,Female,Single,Bachelor's,Professional,60256,6,None,43,0.8,Online,5,703.81,East,84,Electronics,0.01,1
CUST0736,61,Other,Single,PhD,Self-employed,101803,45,Platinum,99,1.5,Online,37,927.54,North,97,Electronics,0.64,3
CUST0737,62,Female,Single,PhD,Self-employed,133843,97,None,27,2.8,Both,12,381.62,Central,96,Home & Living,0.07,4
CUST0738,49,Female,Divorced,Bachelor's,Unemployed,43992,23,Gold,44,6.6,Online,35,249.17,North,8,Clothing,0.27,3
CUST0739,62,Female,Divorced,Master's,Professional,63803,23,Silver,16,2.0,Online,40,559.32,South,56,Beauty,0.58,3
CUST0740,64,Male,Widowed,Master's,Unemployed,124975,26,Gold,39,2.0,Online,2,798.22,West,93,Clothing,0.7,1
CUST0741,38,Other,Married,PhD,Professional,41270,77,Gold,2,1.7,Online,41,13.73,Central,83,Home & Living,0.65,4
CUST0742,33,Other,Divorced,PhD,Unemployed,22452,7,Silver,75,3.3,Both,45,635.06,South,70,Beauty,0.05,5
CUST0743,38,Female,Married,High School,Self-employed,56486,79,Platinum,75,1.0,Both,39,600.55,East,44,Beauty,0.1,1
CUST0744,28,Male,Widowed,Master's,Retired,29859,44,None,65,3.3,Online,42,324.97,Central,60,Electronics,0.13,1
CUST0745,54,Male,Married,Bachelor's,Unemployed,47083,27,Gold,45,6.1,Online,9,456.91,Central,41,Electronics,0.09,4
CUST0746,53,Other,Divorced,Master's,Professional,82708,26,Silver,85,0.2,In-store,22,254.49,West,21,Electronics,0.18,2
CUST0747,52,Male,Married,High School,Professional,126462,97,Gold,86,0.0,In-store,47,791.99,Central,86,Books,0.69,1
CUST0748,36,Male,Divorced,PhD,Self-employed,108076,79,None,29,0.4,Online,5,638.19,West,42,Groceries,0.83,3
CUST0749,37,Female,Married,PhD,Professional,34053,36,Platinum,68,3.8,Online,12,537.38,South,74,Electronics,0.41,3
CUST0750,35,Male,Divorced,High School,Student,104745,55,Platinum,8,9.6,In-store,1,398.6,East,74,Groceries,0.69,5
CUST0751,64,Female,Divorced,Bachelor's,Retired,84517,64,Platinum,84,0.0,In-store,44,298.47,East,29,Groceries,0.2,1
CUST0752,58,Other,Married,PhD,Unemployed,94267,91,Silver,10,13.8,Online,22,824.51,Central,80,Clothing,0.97,5
CUST0753,66,Male,Widowed,None,Retired,95077,57,Silver,68,0.6,Both,38,456.89,Central,65,Home & Living,0.35,1
CUST0754,31,Other,Single,PhD,Self-employed,91623,69,Platinum,98,9.2,Both,19,506.43,South,17,Books,0.85,4
CUST0755,32,Other,Widowed,None,Unemployed,146004,61,None,90,3.3,Online,16,525.62,West,30,Groceries,0.95,1
CUST0756,48,Male,Married,High School,Unemployed,68687,2,None,65,5.4,Online,31,453.88,East,26,Books,0.86,2
CUST0757,18,Male,Widowed,High School,Student,83312,55,Silver,87,3.6,In-store,3,263.53,West,53,Clothing,0.07,3
CUST0758,20,Other,Divorced,PhD,Self-employed,122615,97,Platinum,30,3.2,In-store,23,129.14,South,19,Electronics,0.65,4
CUST0759,33,Male,Single,Master's,Professional,145976,80,None,32,9.0,Both,42,107.55,East,53,Beauty,0.12,3
CUST0760,40,Female,Married,None,Student,42564,87,None,38,7.1,Online,18,759.89,East,85,Groceries,0.01,5
CUST0761,28,Female,Married,Bachelor's,Student,43835,38,None,93,3.3,In-store,26,231.29,North,17,Home & Living,0.05,4
CUST0762,29,Male,Married,PhD,Retired,22697,80,Silver,45,0.6,Both,13,65.12,South,46,Beauty,0.92,2
CUST0763,27,Other,Single,Bachelor's,Retired,95165,78,Platinum,36,0.6,Both,18,799.54,South,85,Clothing,0.91,3
CUST0764,49,Male,Divorced,PhD,Retired,72823,29,Gold,91,8.1,Both,3,162.52,North,53,Books,0.23,1
CUST0765,33,Male,Married,Master's,Student,24615,26,Platinum,59,3.8,In-store,23,628.89,West,64,Electronics,0.55,1
CUST0766,25,Other,Widowed,Master's,Professional,145499,35,Platinum,30,3.3,In-store,3,345.26,North,45,Books,0.96,1
CUST0767,55,Other,Married,Master's,Unemployed,91436,79,Silver,10,5.7,Online,25,135.22,South,49,Home & Living,0.5,4
CUST0768,29,Female,Married,Master's,Retired,135562,67,None,86,9.8,Online,27,420.34,West,19,Groceries,0.39,2
CUST0769,41,Other,Married,High School,Professional,86117,87,None,1,5.0,Both,44,24.66,East,71,Home & Living,0.48,2
CUST0770,45,Female,Married,High School,Self-employed,49782,29,Silver,26,7.2,Both,27,842.63,North,81,Books,0.79,2
CUST0771,25,Other,Divorced,None,Retired,93533,34,Silver,98,7.2,In-store,39,518.36,West,65,Books,0.48,3
CUST0772,45,Male,Widowed,Bachelor's,Unemployed,87684,97,Silver,1,2.2,In-store,25,147.77,West,37,Beauty,0.78,4
CUST0773,53,Female,Divorced,PhD,Self-employed,94558,41,Silver,20,1.6,Online,24,244.61,West,70,Home & Living,0.43,1
CUST0774,43,Female,Widowed,PhD,Self-employed,96422,41,Silver,57,8.1,Online,8,453.5,North,26,Home & Living,0.25,3
CUST0775,25,Female,Married,High School,Unemployed,21638,23,Gold,4,2.4,Online,9,196.98,East,2,Home & Living,0.33,2
CUST0776,67,Male,Single,PhD,Retired,52419,71,Platinum,51,11.7,In-store,46,275.91,West,59,Electronics,0.08,1
CUST0777,45,Male,Divorced,High School,Student,48377,3,Platinum,44,0.4,Both,37,539.04,North,96,Books,0.5,4
CUST0778,45,Male,Single,None,Unemployed,121244,58,Platinum,84,0.3,Online,30,834.28,South,5,Clothing,0.15,5
CUST0779,54,Male,Divorced,Bachelor's,Unemployed,38382,32,None,92,13.1,Online,19,407.82,North,37,Electronics,0.81,2
CUST0780,58,Male,Married,None,Unemployed,82789,31,Gold,19,5.2,In-store,16,719.81,North,31,Electronics,0.42,2
CUST0781,53,Female,Divorced,Master's,Self-employed,125634,82,Platinum,60,2.4,Online,24,877.92,North,76,Electronics,0.77,2
CUST0782,44,Male,Married,Master's,Professional,146936,43,None,37,7.0,Both,44,224.14,West,99,Beauty,0.95,2
CUST0783,34,Female,Divorced,Master's,Student,114572,7,Gold,19,5.6,In-store,21,809.12,North,94,Clothing,0.85,1
CUST0784,26,Male,Married,None,Retired,138664,1,Gold,24,3.8,Online,36,759.83,South,48,Home & Living,0.95,4
CUST0785,50,Other,Married,PhD,Retired,125674,61,None,1,0.5,Online,40,363.37,West,6,Beauty,0.57,3
CUST0786,37,Female,Widowed,Bachelor's,Professional,118533,14,Gold,31,8.4,In-store,39,989.62,South,15,Books,0.17,1
CUST0787,30,Other,Married,Master's,Unemployed,96845,52,None,25,10.1,In-store,47,269.95,Central,15,Groceries,0.94,4
CUST0788,45,Female,Widowed,Master's,Student,84590,96,Platinum,69,0.9,Online,6,262.26,North,61,Beauty,0.87,3
CUST0789,65,Other,Married,Master's,Retired,142775,6,None,40,9.5,Both,5,774.54,West,16,Groceries,0.86,2
CUST0790,46,Male,Single,Bachelor's,Retired,81471,10,Gold,66,10.5,In-store,14,440.31,West,20,Books,0.69,4
CUST0791,30,Male,Married,Master's,Unemployed,58298,71,Platinum,96,4.0,Both,45,337.49,North,77,Clothing,0.62,2
CUST0792,63,Male,Single,Bachelor's,Professional,63924,90,Platinum,0,5.3,Online,42,186.88,East,44,Groceries,0.01,4
CUST0793,52,Female,Single,Master's,Student,24726,98,Silver,50,2.4,Both,4,767.68,East,42,Electronics,0.75,5
CUST0794,23,Other,Married,None,Professional,55542,30,Silver,4,1.7,Online,8,788.46,South,46,Beauty,0.09,2
CUST0795,35,Male,Single,None,Professional,49753,100,Gold,12,6.4,Online,24,570.9,North,95,Groceries,0.26,2
CUST0796,68,Other,Widowed,Bachelor's,Student,94788,21,None,18,9.9,Online,11,957.74,North,34,Books,0.55,2
CUST0797,22,Other,Divorced,None,Student,36316,60,None,11,5.3,Online,17,324.98,Central,64,Electronics,0.45,1
CUST0798,64,Male,Married,Bachelor's,Retired,99698,81,Gold,47,3.6,Both,21,227.42,East,29,Groceries,0.02,3
CUST0799,42,Male,Single,None,Retired,30960,97,Platinum,24,0.9,Online,26,680.69,East,3,Books,0.82,2
CUST0800,19,Other,Married,None,Student,45791,74,Gold,56,0.3,Online,43,760.82,North,9,Clothing,0.88,2
CUST0801,27,Male,Widowed,Bachelor's,Self-employed,40216,63,Gold,34,3.0,Both,48,232.66,South,75,Books,0.68,1
CUST0802,47,Male,Married,PhD,Retired,79427,42,Platinum,75,0.3,In-store,44,85.84,North,75,Clothing,0.54,1
CUST0803,67,Male,Married,None,Self-employed,127470,51,None,93,4.2,Both,45,812.41,South,25,Electronics,0.96,5
CUST0804,62,Female,Single,Master's,Student,88290,64,Gold,4,2.4,Both,27,976.74,East,86,Books,0.12,4
CUST0805,22,Other,Widowed,PhD,Retired,62014,76,None,97,7.1,Both,16,648.23,Central,42,Home & Living,0.74,2
CUST0806,50,Other,Divorced,Bachelor's,Professional,65519,56,Gold,21,1.8,Online,26,285.09,West,46,Beauty,0.13,4
CUST0807,18,Female,Divorced,PhD,Student,19042,80,Platinum,76,4.5,Online,33,996.71,East,73,Home & Living,0.38,1
CUST0808,35,Other,Single,High School,Unemployed,64052,41,Platinum,56,3.9,Online,31,894.33,South,84,Home & Living,0.59,1
CUST0809,49,Male,Married,High School,Self-employed,29389,32,Silver,46,0.0,In-store,48,518.25,North,59,Home & Living,0.74,5
CUST0810,64,Other,Single,None,Student,110961,15,Platinum,53,0.4,Online,47,827.07,East,21,Beauty,0.0,3
CUST0811,66,Male,Single,None,Student,83111,62,Silver,2,1.7,In-store,6,817.66,Central,74,Home & Living,0.26,1
CUST0812,28,Female,Single,Master's,Retired,120058,27,Gold,52,10.7,Online,44,935.45,South,22,Clothing,0.54,2
CUST0813,38,Male,Married,PhD,Retired,108715,28,None,83,0.8,Both,8,842.51,North,29,Books,0.53,5
CUST0814,43,Other,Widowed,High School,Retired,65733,81,Platinum,30,6.2,Online,7,647.24,West,63,Electronics,0.64,3
CUST0815,42,Other,Single,None,Unemployed,49754,64,Platinum,68,18.1,In-store,34,613.21,South,73,Home & Living,0.3,5
CUST0816,39,Other,Married,PhD,Retired,100886,59,Platinum,87,7.8,In-store,44,472.68,North,61,Home & Living,0.54,1
CUST0817,44,Female,Widowed,None,Student,104524,58,Gold,32,1.4,Online,14,630.22,West,64,Electronics,0.19,3
CUST0818,66,Female,Single,None,Retired,96006,2,Silver,71,11.9,Both,16,797.26,North,69,Electronics,0.19,4
CUST0819,30,Other,Divorced,High School,Professional,39704,36,Gold,87,0.5,Online,43,969.35,West,40,Home & Living,0.58,3
CUST0820,50,Male,Widowed,High School,Retired,109913,71,None,49,3.2,Online,9,472.61,West,75,Clothing,0.69,2
CUST0821,51,Female,Single,None,Unemployed,109108,13,Gold,83,10.9,Online,10,577.92,West,1,Electronics,0.12,4
CUST0822,58,Other,Widowed,Bachelor's,Professional,22493,15,None,15,5.1,Both,17,450.36,North,65,Books,0.12,4
CUST0823,52,Other,Widowed,None,Student,84639,89,Platinum,75,2.7,In-store,12,671.8,West,62,Books,0.57,2
CUST0824,18,Female,Widowed,None,Student,69383,87,None,76,1.7,Both,6,633.62,South,54,Clothing,0.27,4
CUST0825,38,Female,Widowed,Master's,Self-employed,149066,60,None,38,2.4,In-store,19,27.66,Central,60,Beauty,0.39,1
CUST0826,65,Female,Widowed,Master's,Professional,62234,22,Silver,88,3.6,In-store,43,545.75,Central,46,Groceries,0.4,3
CUST0827,23,Male,Widowed,Master's,Self-employed,143674,63,None,45,1.9,In-store,41,97.6,West,5,Clothing,0.18,3
CUST0828,45,Male,Single,Bachelor's,Professional,20594,90,None,95,17.4,Both,29,36.12,Central,22,Home & Living,0.0,2
CUST0829,34,Other,Divorced,Bachelor's,Professional,22371,97,Gold,87,13.5,Online,6,793.29,Central,90,Groceries,0.85,1
CUST0830,22,Female,Married,None,Unemployed,62315,75,Platinum,46,10.2,Online,25,266.06,West,53,Home & Living,0.72,4
CUST0831,48,Male,Widowed,Master's,Self-employed,142251,74,Gold,43,2.7,Online,24,347.25,West,70,Books,0.69,3
CUST0832,22,Female,Married,Bachelor's,Unemployed,94526,25,Gold,8,5.9,Online,25,73.44,South,32,Electronics,0.55,3
CUST0833,55,Other,Single,High School,Professional,101005,48,Platinum,86,11.7,Online,16,187.71,East,11,Home & Living,0.7,3
CUST0834,20,Male,Widowed,None,Student,120573,43,Platinum,49,9.5,Both,16,767.95,North,10,Books,0.94,3
CUST0835,40,Male,Divorced,PhD,Professional,72514,38,None,76,2.7,Both,6,498.6,West,39,Clothing,0.67,5
CUST0836,54,Male,Married,None,Unemployed,90986,41,None,59,0.6,Both,37,881.86,West,98,Home & Living,0.27,2
CUST0837,54,Other,Widowed,PhD,Self-employed,100959,45,Silver,95,0.4,Both,21,403.27,Central,31,Books,0.57,4
CUST0838,27,Female,Single,Master's,Self-employed,17035,88,Gold,14,4.3,Both,4,276.01,South,12,Electronics,0.44,4
CUST0839,27,Male,Divorced,PhD,Unemployed,124767,40,Platinum,35,5.1,Both,34,354.12,Central,80,Home & Living,0.56,2
CUST0840,36,Other,Married,Master's,Self-employed,32241,97,None,62,9.5,Both,28,715.64,West,38,Beauty,0.52,1
CUST0841,34,Female,Married,High School,Retired,67975,17,Platinum,68,1.7,Online,38,559.46,West,67,Books,0.86,2
CUST0842,38,Other,Widowed,PhD,Student,71396,88,None,85,0.9,In-store,41,905.15,Central,66,Home & Living,0.65,3
CUST0843,31,Female,Divorced,None,Student,133920,57,Silver,79,2.4,Both,28,606.15,West,52,Electronics,0.19,3
CUST0844,26,Other,Divorced,Master's,Student,101226,2,Silver,40,2.2,In-store,17,498.09,East,5,Home & Living,0.06,2
CUST0845,63,Female,Divorced,None,Self-employed,99719,96,Platinum,73,0.7,Both,14,787.9,North,11,Home & Living,0.42,2
CUST0846,18,Male,Divorced,Bachelor's,Self-employed,78014,62,Silver,23,5.6,Both,7,948.06,North,25,Beauty,0.02,4
CUST0847,68,Female,Single,Master's,Professional,54346,88,Platinum,81,3.6,Online,22,362.29,North,35,Books,0.32,4
CUST0848,62,Other,Divorced,PhD,Professional,85411,9,None,48,6.4,In-store,1,257.38,East,35,Groceries,0.37,5
CUST0849,30,Other,Married,Master's,Student,91441,68,Gold,17,2.2,Online,29,620.06,West,22,Home & Living,0.38,5
CUST0850,21,Female,Married,None,Retired,61121,81,Silver,6,2.0,Online,31,503.88,Central,37,Groceries,0.98,3
CUST0851,18,Male,Single,High School,Professional,75197,17,None,3,3.2,In-store,30,989.29,South,86,Clothing,0.3,5
CUST0852,66,Male,Married,Master's,Professional,99577,50,Gold,89,10.5,Online,15,467.74,West,55,Home & Living,0.27,5
CUST0853,57,Female,Married,PhD,Self-employed,109634,94,Gold,68,0.2,Both,18,83.59,East,75,Groceries,0.13,1
CUST0854,49,Female,Divorced,Bachelor's,Retired,115211,40,Gold,59,8.2,Both,35,977.6,East,96,Clothing,0.51,2
CUST0855,51,Other,Married,High School,Student,16466,58,None,54,2.3,Both,30,845.15,North,99,Beauty,0.15,4
CUST0856,45,Male,Single,Bachelor's,Professional,45771,75,None,15,9.6,Both,34,186.47,West,95,Books,0.62,5
CUST0857,48,Female,Divorced,Master's,Retired,98886,85,Platinum,98,8.1,Both,42,905.56,North,72,Home & Living,0.16,4
CUST0858,25,Male,Widowed,None,Retired,80911,21,Gold,89,2.1,Online,11,347.26,South,64,Books,0.58,5
CUST0859,56,Female,Divorced,None,Student,103422,18,Gold,81,5.9,Online,27,383.34,North,20,Clothing,0.83,5
CUST0860,43,Female,Single,PhD,Retired,88369,55,Gold,28,0.9,Both,24,907.33,South,98,Books,0.04,3
CUST0861,51,Male,Divorced,None,Retired,16893,29,Platinum,22,11.3,Both,35,534.81,East,4,Books,0.42,1
CUST0862,20,Female,Divorced,High School,Retired,45573,24,Gold,13,2.6,Online,39,146.39,North,18,Electronics,0.46,2
CUST0863,67,Female,Single,None,Professional,111907,74,None,78,3.0,In-store,8,375.37,North,51,Clothing,0.79,2
CUST0864,29,Other,Divorced,PhD,Student,114956,17,Gold,48,6.1,Online,18,724.88,Central,68,Books,0.47,3
CUST0865,18,Female,Single,Master's,Retired,133580,18,Silver,32,8.6,Online,13,182.44,East,20,Groceries,0.57,3
CUST0866,61,Female,Single,Master's,Retired,106404,42,None,24,1.3,Online,45,594.33,Central,9,Clothing,0.79,2
CUST0867,22,Female,Widowed,None,Professional,72724,84,Platinum,20,5.4,Online,24,698.32,South,80,Electronics,0.56,2
CUST0868,47,Other,Married,Bachelor's,Student,101133,45,Gold,16,2.5,Online,23,350.42,South,26,Home & Living,0.36,1
CUST0869,47,Male,Married,Master's,Self-employed,30989,82,Silver,22,2.3,In-store,12,696.94,East,25,Beauty,0.09,5
CUST0870,34,Other,Divorced,None,Professional,43931,17,Platinum,56,5.9,Both,49,885.37,South,68,Books,0.73,1
CUST0871,65,Other,Divorced,PhD,Student,24290,73,Platinum,80,2.4,Both,30,477.4,East,41,Groceries,0.87,2
CUST0872,64,Male,Widowed,None,Retired,136136,14,None,57,2.1,In-store,31,389.08,South,59,Electronics,0.97,5
CUST0873,40,Other,Widowed,Master's,Student,94878,49,Platinum,13,9.0,Both,28,258.65,West,45,Clothing,0.93,2
CUST0874,32,Male,Widowed,PhD,Student,105477,29,Platinum,92,0.5,Both,22,608.16,North,41,Beauty,0.8,1
CUST0875,54,Other,Single,None,Student,141299,95,Platinum,19,5.6,Both,44,881.05,West,38,Beauty,0.64,1
CUST0876,38,Male,Widowed,High School,Self-employed,120686,4,Platinum,29,1.4,In-store,28,331.41,East,19,Books,0.78,1
CUST0877,31,Female,Widowed,PhD,Student,122286,82,Gold,18,0.1,In-store,13,402.27,East,14,Electronics,0.43,5
CUST0878,19,Other,Divorced,High School,Self-employed,55475,20,Gold,52,0.9,Both,25,412.56,West,21,Electronics,0.59,4
CUST0879,28,Other,Widowed,Bachelor's,Retired,97666,47,Gold,55,4.7,Both,44,565.2,North,15,Groceries,0.35,4
CUST0880,68,Other,Single,PhD,Self-employed,111622,9,Gold,76,6.2,Both,46,236.12,North,3,Home & Living,0.33,2
CUST0881,56,Other,Single,High School,Retired,122573,77,Silver,81,0.1,Online,7,823.99,Central,37,Home & Living,0.76,5
CUST0882,55,Female,Divorced,Master's,Retired,61546,79,Gold,22,0.2,Online,45,302.65,South,46,Home & Living,0.45,3
CUST0883,51,Other,Widowed,Master's,Self-employed,22008,27,Platinum,61,11.6,Online,6,708.31,Central,16,Beauty,0.21,4
